model,context,layer,target_id,target_text,rank1_target,rank1_wrong,rank1_random,top3,top5,top10,rank,margin,rel_margin,win_window_deg,entry_deg,no_worse_frac,voronoi_break,bias_break,nn5_angle
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,0,1489,fl,True,False,False,True,True,True,1.0,0.02769649773836136,0.2659362852573395,3.4925498962402344,13.507450103759766,1.0,False,False,0.9368596076965332
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,0,1546,sole,True,False,False,True,True,True,1.0,0.053076885640621185,0.3855331540107727,5.885451316833496,11.114548683166504,1.0,False,False,1.0648449659347534
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,0,1619, att,True,False,False,True,True,True,1.0,0.051037780940532684,0.4169015884399414,6.753582000732422,10.246417999267578,1.0,False,False,1.0493648052215576
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,0,1822, av,True,False,False,True,True,True,1.0,0.02668100595474243,0.2636977434158325,3.5179443359375,13.4820556640625,1.0,False,False,0.9577433466911316
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,0,1854,uss,True,False,False,True,True,True,1.0,0.060180097818374634,0.4146775007247925,7.387089729309082,9.612910270690918,1.0,False,False,1.0735689401626587
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,0,1890,AG,True,False,False,True,True,True,1.0,0.030207552015781403,0.26601165533065796,4.14533805847168,12.85466194152832,1.0,False,False,0.9924986958503723
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,0,2095,utes,True,False,False,True,True,True,1.0,0.054820716381073,0.3583836555480957,7.092912673950195,9.907087326049805,1.0,False,False,0.918310821056366
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,0,2100, AN,True,False,False,True,True,True,1.0,0.024663925170898438,0.22478388249874115,4.5585784912109375,12.441421508789062,1.0,False,False,1.026518702507019
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,0,2197, document,True,False,False,True,True,True,1.0,0.02108694612979889,0.16173070669174194,6.37415885925293,10.62584114074707,1.0,False,False,0.6981071829795837
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,0,2216,ric,True,False,False,True,True,True,1.0,0.06815452873706818,0.42364785075187683,9.17509651184082,7.824903964996338,1.0,False,False,1.0540237426757812
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,0,2375,erg,True,False,False,True,True,True,1.0,0.05731566250324249,0.40634214878082275,6.519853591918945,10.480146408081055,1.0,False,False,1.1126034259796143
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,0,2512,Action,True,False,False,True,True,True,1.0,0.01820506900548935,0.1641830950975418,4.137626647949219,12.862373352050781,1.0,False,False,0.704767107963562
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,0,2673,ically,True,False,False,True,True,True,1.0,0.08063449710607529,0.4856032729148865,10.266027450561523,6.733972072601318,1.0,False,False,1.0946677923202515
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,0,2682,vis,True,False,False,True,True,True,1.0,0.05153709650039673,0.38338029384613037,6.7420806884765625,10.257919311523438,1.0,False,False,0.9707064628601074
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,0,2700,ponents,True,False,False,True,True,True,1.0,0.05686675012111664,0.38211295008659363,7.200386047363281,9.799613952636719,1.0,False,False,1.062337040901184
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,0,2752,pen,True,False,False,True,True,True,1.0,0.04302988946437836,0.35775578022003174,5.11467170715332,11.88532829284668,1.0,False,False,0.9643556475639343
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,0,2884, design,True,False,False,True,True,True,1.0,0.01854371279478073,0.16060779988765717,5.364997863769531,11.635002136230469,1.0,False,False,0.6676196455955505
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,0,2931,quired,True,False,False,True,True,True,1.0,0.04675198346376419,0.3389764428138733,6.33984375,10.66015625,1.0,False,False,0.9788791537284851
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,0,3114,cribe,True,False,False,True,True,True,1.0,0.058173954486846924,0.3400532901287079,10.110149383544922,6.889851093292236,1.0,False,False,0.9623790979385376
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,0,3182,create,True,False,False,True,True,True,1.0,0.030055783689022064,0.2370830625295639,6.117712020874023,10.882287979125977,1.0,False,False,0.7412150502204895
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,0,3246,agn,True,False,False,True,True,True,1.0,0.05821036547422409,0.373483806848526,9.074508666992188,7.925491809844971,1.0,False,False,1.1165751218795776
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,0,3314,cul,True,False,False,True,True,True,1.0,0.04703619331121445,0.3631916642189026,5.415302276611328,11.584697723388672,1.0,False,False,1.147121787071228
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,0,3323,Token,True,False,False,True,True,True,1.0,0.024175524711608887,0.17896707355976105,8.092538833618164,8.907461166381836,1.0,False,False,0.7104141712188721
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,0,3409, word,True,False,False,True,True,True,1.0,0.014588966965675354,0.14619679749011993,2.9610652923583984,14.038934707641602,1.0,False,False,0.7134787440299988
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,0,3425, whether,True,False,False,True,True,True,1.0,0.004468895494937897,0.038046348839998245,4.767732620239258,12.232267379760742,1.0,False,False,0.781433641910553
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,0,3509,node,True,False,False,True,True,True,1.0,0.013247087597846985,0.12356732785701752,3.586676597595215,13.413323402404785,1.0,False,False,0.6677348017692566
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,0,3613, members,True,False,False,True,True,True,1.0,0.008459717035293579,0.08542685210704803,3.55419921875,13.44580078125,1.0,False,False,0.7070263028144836
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,0,3738, human,True,False,False,True,True,True,1.0,0.013837344944477081,0.11872240900993347,5.619114875793457,11.380885124206543,1.0,False,False,0.7250682711601257
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,0,3751,fect,True,False,False,True,True,True,1.0,0.043891966342926025,0.32780393958091736,5.727886199951172,11.272113800048828,1.0,False,False,1.1021164655685425
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,0,3774, unsigned,True,False,False,True,True,True,1.0,0.02559204399585724,0.2318045049905777,4.638860702514648,12.361139297485352,1.0,False,False,0.8774652481079102
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,0,4372,avigation,True,False,False,True,True,True,1.0,0.06332871317863464,0.39711424708366394,7.833278656005859,9.16672134399414,1.0,False,False,1.05111825466156
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,0,4428, similar,True,False,False,True,True,True,1.0,0.018819428980350494,0.15812638401985168,5.564610481262207,11.435389518737793,1.0,False,False,0.866177499294281
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,0,4477,ARE,True,False,False,True,True,True,1.0,0.03131522238254547,0.26240360736846924,4.029184341430664,12.970815658569336,1.0,False,False,0.9829300045967102
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,0,4520, Sec,True,False,False,True,True,True,1.0,0.013066381216049194,0.0999390259385109,5.73724365234375,11.26275634765625,1.0,False,False,0.8827747702598572
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,0,4564, connect,True,False,False,True,True,True,1.0,0.008405759930610657,0.08333637565374374,3.131246566772461,13.868753433227539,1.0,False,False,0.7473284602165222
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,0,4578,tag,True,False,False,True,True,True,1.0,0.041497841477394104,0.27126795053482056,8.960382461547852,8.039617538452148,1.0,False,False,0.7825040221214294
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,0,4624,Repository,True,False,False,True,True,True,1.0,0.02422340214252472,0.21408160030841827,3.8374738693237305,13.16252613067627,1.0,False,False,0.8847357034683228
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,0,4738,ief,True,False,False,True,True,True,1.0,0.05739213526248932,0.407380074262619,6.700812339782715,10.299187660217285,1.0,False,False,1.1437441110610962
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,0,4796, campaign,True,False,False,True,True,True,1.0,0.013979554176330566,0.10268691927194595,7.5082502365112305,9.49174976348877,1.0,False,False,0.7171083092689514
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,0,4880, shall,True,False,False,True,True,True,1.0,0.038136206567287445,0.29448193311691284,6.6444902420043945,10.355509757995605,1.0,False,False,0.9992985725402832
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,0,5206, mut,True,False,False,True,True,True,1.0,0.05587755888700485,0.40380004048347473,7.413037300109863,9.586962699890137,1.0,False,False,1.0031614303588867
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,0,5293, notice,True,False,False,True,True,True,1.0,0.019417300820350647,0.17727850377559662,4.1988115310668945,12.801188468933105,1.0,False,False,0.7431342601776123
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,0,5332,_config,True,False,False,True,True,True,1.0,0.01100204885005951,0.080333411693573,8.95217227935791,8.04782772064209,1.0,False,False,0.7206514477729797
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,0,5425, prote,True,False,False,True,True,True,1.0,0.02958696335554123,0.2713090479373932,4.22947883605957,12.77052116394043,1.0,False,False,1.110499382019043
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,350, T,True,False,False,True,True,True,1.0,0.03936653584241867,0.27424684166908264,11.430185317993164,5.569814205169678,1.0,False,False,0.924508273601532
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,467, W,True,False,False,True,True,True,1.0,0.031147412955760956,0.26569685339927673,8.756972312927246,8.243027687072754,1.0,False,False,0.9144337773323059
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,492,(',True,False,False,True,True,True,1.0,0.019694596529006958,0.16180485486984253,9.625718116760254,7.374281883239746,1.0,False,False,0.8729516267776489
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,607, str,True,False,False,True,True,True,1.0,0.029864974319934845,0.20947881042957306,10.947742462158203,6.052258014678955,1.0,False,False,0.8053178787231445
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,660,'],True,False,False,True,True,True,1.0,0.026531405746936798,0.25039541721343994,4.340900421142578,12.659099578857422,1.0,False,False,0.9090980887413025
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,680,ition,True,False,False,True,True,True,1.0,0.04951876401901245,0.3642731010913849,6.358736038208008,10.641263961791992,1.0,False,False,0.9517383575439453
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,712,per,True,False,False,True,True,True,1.0,0.039731480181217194,0.3003295361995697,8.028157234191895,8.971842765808105,1.0,False,False,0.9015453457832336
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,718,add,True,False,False,True,True,True,1.0,0.04058769345283508,0.3442283570766449,5.733036041259766,11.266963958740234,1.0,False,False,0.7790361642837524
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,737, void,True,False,False,True,True,True,1.0,0.02559390664100647,0.247515469789505,4.76984977722168,12.23015022277832,1.0,False,False,0.9173274040222168
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,818,Cont,True,False,False,True,True,True,1.0,0.006697200238704681,0.062040552496910095,1.3802862167358398,15.61971378326416,1.0,False,False,0.8174625635147095
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,825, one,True,False,False,True,True,True,1.0,0.019407235085964203,0.17724467813968658,7.483320236206055,9.516679763793945,1.0,False,False,0.862382709980011
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,979, when,True,False,False,True,True,True,1.0,0.034849613904953,0.3142448365688324,8.099853515625,8.900146484375,1.0,False,False,0.8594464659690857
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,1065,min,True,False,False,True,True,True,1.0,0.0382370799779892,0.3060758113861084,7.8314409255981445,9.168559074401855,1.0,False,False,0.7987143397331238
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,1104,idth,True,False,False,True,True,True,1.0,0.009484440088272095,0.0677916556596756,1.5294437408447266,15.470556259155273,1.0,True,False,1.0227657556533813
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,1105, them,True,False,False,True,True,True,1.0,0.016679629683494568,0.15111079812049866,4.818760871887207,12.181239128112793,1.0,False,False,0.9088085293769836
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,1183,"[""",True,False,False,True,True,True,1.0,0.014519698917865753,0.12792915105819702,7.023197174072266,9.976802825927734,1.0,False,False,0.9216483235359192
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,1228,cript,True,False,False,True,True,True,1.0,0.023527905344963074,0.19453060626983643,3.2962093353271484,13.703790664672852,1.0,True,False,1.0898792743682861
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,1291,right,True,False,False,True,True,True,1.0,0.031977273523807526,0.2807815670967102,4.092486381530762,12.907513618469238,1.0,False,False,0.7359724044799805
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,1302,.g,True,False,False,True,True,True,1.0,0.03424270451068878,0.3006339967250824,6.934582710266113,10.065417289733887,1.0,False,False,0.9705681204795837
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,1402,AM,True,False,False,True,True,True,1.0,0.03427974879741669,0.29499104619026184,6.217480659484863,10.782519340515137,1.0,False,False,0.9661501049995422
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,1489,fl,True,False,False,True,True,True,1.0,0.040806256234645844,0.35832127928733826,5.7532196044921875,11.246780395507812,1.0,False,False,0.9368596076965332
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,1546,sole,True,False,False,True,True,True,1.0,0.02567271888256073,0.18583820760250092,3.870579719543457,13.129420280456543,1.0,True,False,1.0648449659347534
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,1619, att,True,False,False,True,True,True,1.0,0.033658742904663086,0.3083355128765106,4.849523544311523,12.150476455688477,1.0,False,False,1.0493648052215576
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,1822, av,True,False,False,True,True,True,1.0,0.033486925065517426,0.28103873133659363,5.888559341430664,11.111440658569336,1.0,False,False,0.9577433466911316
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,1854,uss,True,False,False,True,True,True,1.0,0.04115690290927887,0.2975161671638489,5.921351432800293,11.078648567199707,1.0,False,False,1.0735689401626587
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,1890,AG,True,False,False,True,True,True,1.0,0.022815003991127014,0.1788906306028366,7.477801322937012,9.522198677062988,1.0,False,False,0.9924986958503723
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,2095,utes,True,False,False,True,True,True,1.0,0.03287963569164276,0.22859691083431244,4.773804664611816,12.226195335388184,1.0,False,False,0.918310821056366
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,2100, AN,True,False,False,True,True,True,1.0,0.03575371950864792,0.33255892992019653,5.899249076843262,11.100750923156738,1.0,False,False,1.026518702507019
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,2197, document,True,False,False,True,True,True,1.0,0.03293254226446152,0.2647086977958679,6.266801834106445,10.733198165893555,1.0,False,False,0.6981071829795837
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,2216,ric,True,False,False,True,True,True,1.0,0.04470616579055786,0.31904134154319763,6.466734886169434,10.533265113830566,1.0,False,False,1.0540237426757812
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,2375,erg,True,False,False,True,True,True,1.0,0.06282234191894531,0.3989425599575043,8.571109771728516,8.428890228271484,1.0,False,False,1.1126034259796143
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,2512,Action,True,False,False,True,True,True,1.0,0.01713763177394867,0.1548030823469162,3.772512435913086,13.227487564086914,1.0,False,False,0.704767107963562
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,2673,ically,True,False,False,True,True,True,1.0,0.06205710023641586,0.3968254029750824,9.061967849731445,7.938032150268555,1.0,False,False,1.0946677923202515
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,2682,vis,True,False,False,True,True,True,1.0,0.05428794026374817,0.3951709568500519,7.818292617797852,9.181707382202148,1.0,False,False,0.9707064628601074
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,2700,ponents,True,False,False,True,True,True,1.0,0.008627906441688538,0.061604440212249756,1.6853294372558594,15.31467056274414,1.0,False,False,1.062337040901184
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,2752,pen,True,False,False,True,True,True,1.0,0.026478268206119537,0.22418779134750366,3.882662773132324,13.117337226867676,1.0,False,False,0.9643556475639343
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,2884, design,True,False,False,True,True,True,1.0,0.0010645166039466858,0.009825813584029675,1.613387107849121,15.386612892150879,1.0,False,False,0.6676196455955505
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,2931,quired,False,False,False,True,True,True,2.0,-0.0016264617443084717,-0.013178286142647266,0.0,17.294639587402344,1.0,True,False,0.9788791537284851
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,3114,cribe,True,False,False,True,True,True,1.0,0.033010609447956085,0.23651346564292908,4.856572151184082,12.143427848815918,1.0,False,False,0.9623790979385376
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,3182,create,True,False,False,True,True,True,1.0,0.02777843177318573,0.2343398481607437,4.947721481323242,12.052278518676758,1.0,False,False,0.7412150502204895
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,3246,agn,True,False,False,True,True,True,1.0,0.06382206827402115,0.39784762263298035,9.831470489501953,7.168529510498047,1.0,False,False,1.1165751218795776
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,3314,cul,True,False,False,True,True,True,1.0,0.04462765157222748,0.31421688199043274,6.369588851928711,10.630411148071289,1.0,False,False,1.147121787071228
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,3323,Token,True,False,False,True,True,True,1.0,0.018287047743797302,0.15798962116241455,3.4485902786254883,13.551409721374512,1.0,False,False,0.7104141712188721
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,3409, word,True,False,False,True,True,True,1.0,0.034687623381614685,0.3182315528392792,4.838076591491699,12.1619234085083,1.0,False,False,0.7134787440299988
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,3425, whether,True,False,False,True,True,True,1.0,0.00895751267671585,0.09175723046064377,3.135631561279297,13.864368438720703,1.0,False,False,0.781433641910553
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,3509,node,True,False,False,True,True,True,1.0,0.0170886367559433,0.14421267807483673,4.98475456237793,12.01524543762207,1.0,False,False,0.6677348017692566
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,3613, members,True,False,False,True,True,True,1.0,0.014098085463047028,0.14942586421966553,2.309642791748047,14.690357208251953,1.0,False,False,0.7070263028144836
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,3738, human,True,False,False,True,True,True,1.0,0.029399603605270386,0.2000245898962021,10.596691131591797,6.403309345245361,1.0,False,False,0.7250682711601257
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,3751,fect,True,False,False,True,True,True,1.0,0.0007741823792457581,0.006661419756710529,0.1267833709716797,16.87321662902832,1.0,True,False,1.1021164655685425
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,3774, unsigned,True,False,False,True,True,True,1.0,0.011220447719097137,0.10879577696323395,1.9709606170654297,15.02903938293457,1.0,False,False,0.8774652481079102
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,4372,avigation,True,False,False,True,True,True,1.0,0.02637605369091034,0.17192836105823517,4.67293643951416,12.32706356048584,1.0,False,False,1.05111825466156
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,4428, similar,True,False,False,True,True,True,1.0,0.02306009829044342,0.226683109998703,4.666918754577637,12.333081245422363,1.0,False,False,0.866177499294281
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,4477,ARE,True,False,False,True,True,True,1.0,0.0015863552689552307,0.013185343705117702,0.29471588134765625,16.705284118652344,1.0,False,False,0.9829300045967102
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,4520, Sec,True,False,False,True,True,True,1.0,0.019616998732089996,0.16640786826610565,3.6592607498168945,13.340739250183105,1.0,False,False,0.8827747702598572
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,4564, connect,True,False,False,True,True,True,1.0,0.016104750335216522,0.1482720971107483,4.972617149353027,12.027382850646973,1.0,False,False,0.7473284602165222
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,4578,tag,True,False,False,True,True,True,1.0,0.043651849031448364,0.3183916509151459,7.817862510681152,9.182137489318848,1.0,False,False,0.7825040221214294
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,4624,Repository,False,False,False,True,True,True,3.0,-0.009421274065971375,-0.1020187959074974,0.0,18.92340087890625,1.0,True,False,0.8847357034683228
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,4738,ief,True,False,False,True,True,True,1.0,0.031324610114097595,0.23904654383659363,4.545620918273926,12.454379081726074,1.0,False,False,1.1437441110610962
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,4796, campaign,True,False,False,True,True,True,1.0,0.011165328323841095,0.10576242953538895,1.785186767578125,15.214813232421875,1.0,False,False,0.7171083092689514
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,4880, shall,True,False,False,True,True,True,1.0,0.044600315392017365,0.36008673906326294,6.6461029052734375,10.353897094726562,1.0,False,False,0.9992985725402832
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,5206, mut,True,False,False,True,True,True,1.0,0.048792436718940735,0.3673410415649414,7.193242073059082,9.806757926940918,1.0,False,False,1.0031614303588867
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,5293, notice,True,False,False,True,True,True,1.0,0.005992323160171509,0.062302060425281525,0.9695320129394531,16.030467987060547,1.0,False,False,0.7431342601776123
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,5332,_config,True,False,False,True,True,True,1.0,0.012567900121212006,0.11208732426166534,4.434111595153809,12.565888404846191,1.0,False,False,0.7206514477729797
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,5425, prote,True,False,False,True,True,True,1.0,0.003386281430721283,0.03212162107229233,0.6852397918701172,16.314760208129883,1.0,False,False,1.110499382019043
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,15,350, T,True,False,False,True,True,True,1.0,0.035816654562950134,0.2586924433708191,8.363266944885254,8.636733055114746,1.0,False,False,0.924508273601532
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,15,467, W,True,False,False,True,True,True,1.0,0.03597801923751831,0.28285107016563416,8.126983642578125,8.873016357421875,1.0,False,False,0.9144337773323059
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,15,492,(',True,False,False,True,True,True,1.0,0.020798012614250183,0.17977577447891235,6.759285926818848,10.240714073181152,1.0,False,False,0.8729516267776489
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,15,607, str,True,False,False,True,True,True,1.0,0.028913229703903198,0.209123432636261,10.142948150634766,6.857052326202393,1.0,False,False,0.8053178787231445
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,15,660,'],True,False,False,True,True,True,1.0,0.010064586997032166,0.1089073047041893,1.6416635513305664,15.358336448669434,1.0,False,False,0.9090980887413025
