model,context,layer,target_id,target_text,rank1_target,rank1_wrong,rank1_random,top3,top5,top10,rank,margin,rel_margin,win_window_deg,entry_deg,no_worse_frac,voronoi_break,bias_break,nn5_angle
openai-community/gpt2,The capital of France is,0,369, con,True,False,False,True,True,True,1.0,0.8253027200698853,0.38980942964553833,31.586566925048828,13.413433074951172,1.0,True,False,1.0088257789611816
openai-community/gpt2,The capital of France is,0,389, are,True,False,False,True,True,True,1.0,0.386435866355896,0.19850513339042664,27.79170036315918,17.20829963684082,1.0,False,False,0.7548561692237854
openai-community/gpt2,The capital of France is,0,397,ab,True,False,False,True,True,True,1.0,1.0129907131195068,0.4152876138687134,32.92537307739258,12.074626922607422,1.0,True,False,1.0385578870773315
openai-community/gpt2,The capital of France is,0,415,ant,True,False,False,True,True,True,1.0,0.7006270885467529,0.27372053265571594,33.69212341308594,11.307876586914062,1.0,True,False,0.9193180203437805
openai-community/gpt2,The capital of France is,0,419,ort,True,False,False,True,True,True,1.0,0.9755834341049194,0.3504194915294647,35.22576141357422,9.774239540100098,1.0,True,False,0.9495251774787903
openai-community/gpt2,The capital of France is,0,451,ear,True,False,False,True,True,True,1.0,1.0815812349319458,0.41022789478302,31.968429565429688,13.031570434570312,1.0,True,False,0.9889463782310486
openai-community/gpt2,The capital of France is,0,494,ie,True,False,False,True,True,True,1.0,0.8952913284301758,0.3605915904045105,33.67995071411133,11.320048332214355,1.0,True,False,1.0416889190673828
openai-community/gpt2,The capital of France is,0,495,ure,True,False,False,True,True,True,1.0,0.7419520616531372,0.28704726696014404,32.760826110839844,12.23917293548584,1.0,True,False,0.9131715893745422
openai-community/gpt2,The capital of France is,0,527,ber,True,False,False,True,True,True,1.0,0.7239160537719727,0.27796220779418945,34.123722076416016,10.876276969909668,1.0,True,False,0.9879851341247559
openai-community/gpt2,The capital of France is,0,598, app,True,False,False,True,True,True,1.0,0.6017298698425293,0.28187084197998047,31.781944274902344,13.218055725097656,1.0,True,False,0.8752342462539673
openai-community/gpt2,The capital of France is,0,605,ical,True,False,False,True,True,True,1.0,0.7460908889770508,0.2791210412979126,34.196895599365234,10.803105354309082,1.0,True,False,0.9433349967002869
openai-community/gpt2,The capital of France is,0,608,ount,True,False,False,True,True,True,1.0,1.5363872051239014,0.5403310656547546,33.77721405029297,11.222785949707031,1.0,True,False,1.092942714691162
openai-community/gpt2,The capital of France is,0,683, him,True,False,False,True,True,True,1.0,0.720511794090271,0.34924182295799255,26.149995803833008,18.850004196166992,1.0,True,False,0.9360624551773071
openai-community/gpt2,The capital of France is,0,694,ck,True,False,False,True,True,True,1.0,1.1268320083618164,0.4326085150241852,33.40793228149414,11.59206771850586,1.0,True,False,1.0268129110336304
openai-community/gpt2,The capital of France is,0,720, $,True,False,False,True,True,True,1.0,0.644084095954895,0.2876739501953125,34.64283752441406,10.357162475585938,1.0,True,False,0.9296385049819946
openai-community/gpt2,The capital of France is,0,722,hing,True,False,False,True,True,True,1.0,1.0896110534667969,0.3963623046875,32.84161376953125,12.158385276794434,1.0,True,False,1.0726412534713745
openai-community/gpt2,The capital of France is,0,777, these,True,False,False,True,True,True,1.0,0.4341520071029663,0.22120405733585358,23.135238647460938,21.864761352539062,1.0,False,False,0.7622984051704407
openai-community/gpt2,The capital of France is,0,806,pect,True,False,False,True,True,True,1.0,0.7067806720733643,0.2669055759906769,32.125938415527344,12.874059677124023,1.0,True,False,0.9268038868904114
openai-community/gpt2,The capital of France is,0,863,ited,True,False,False,True,True,True,1.0,0.710547924041748,0.2892270088195801,30.204437255859375,14.795562744140625,1.0,True,False,0.9333724975585938
openai-community/gpt2,The capital of France is,0,882,erson,True,False,False,True,True,True,1.0,1.2788066864013672,0.455539345741272,33.00933837890625,11.990663528442383,1.0,True,False,1.0931625366210938
openai-community/gpt2,The capital of France is,0,887, But,True,False,False,True,True,True,1.0,0.25845277309417725,0.13673031330108643,27.207233428955078,17.792766571044922,1.0,False,False,0.7292928099632263
openai-community/gpt2,The capital of France is,0,895, sm,True,False,False,True,True,True,1.0,0.7534986734390259,0.3503320813179016,32.31121063232422,12.688790321350098,1.0,True,False,1.0046800374984741
openai-community/gpt2,The capital of France is,0,926,tt,True,False,False,True,True,True,1.0,1.375321865081787,0.5138051509857178,33.33290100097656,11.667097091674805,1.0,True,False,1.0640013217926025
openai-community/gpt2,The capital of France is,0,976, same,True,False,False,True,True,True,1.0,0.44605553150177,0.1932355910539627,34.488624572753906,10.511374473571777,1.0,True,False,0.944094181060791
openai-community/gpt2,The capital of France is,0,1001, Se,True,False,False,True,True,True,1.0,0.6427971124649048,0.30345863103866577,30.88794708251953,14.112051963806152,1.0,True,False,0.9554969668388367
openai-community/gpt2,The capital of France is,0,1051, sign,True,False,False,True,True,True,1.0,0.6436772346496582,0.2755354940891266,33.147735595703125,11.852263450622559,1.0,True,False,0.8742966055870056
openai-community/gpt2,The capital of France is,0,1076,ouse,True,False,False,True,True,True,1.0,0.9637361764907837,0.3348722755908966,32.52727508544922,12.472724914550781,1.0,True,False,0.9705970883369446
openai-community/gpt2,The capital of France is,0,1079,ved,True,False,False,True,True,True,1.0,1.1061185598373413,0.4157494008541107,32.350101470947266,12.64989948272705,1.0,True,False,0.9947965741157532
openai-community/gpt2,The capital of France is,0,1103, real,True,False,False,True,True,True,1.0,0.5845696926116943,0.2579329013824463,35.14272689819336,9.857274055480957,1.0,True,False,0.9023763537406921
openai-community/gpt2,The capital of France is,0,1122,ton,True,False,False,True,True,True,1.0,0.983272910118103,0.35985156893730164,34.11765670776367,10.882342338562012,1.0,True,False,1.0622682571411133
openai-community/gpt2,The capital of France is,0,1137,ER,True,False,False,True,True,True,1.0,0.7678159475326538,0.3167009651660919,33.295650482177734,11.70434856414795,1.0,True,False,0.9548360705375671
openai-community/gpt2,The capital of France is,0,1139, says,True,False,False,True,True,True,1.0,0.4544394016265869,0.22764743864536285,27.67140769958496,17.32859230041504,1.0,True,False,0.8089290857315063
openai-community/gpt2,The capital of France is,0,1148, Is,True,False,False,True,True,True,1.0,0.4458334445953369,0.21714657545089722,30.700992584228516,14.299007415771484,1.0,True,False,0.8344829678535461
openai-community/gpt2,The capital of France is,0,1184, poss,True,False,False,True,True,True,1.0,0.9754908084869385,0.39278507232666016,31.296707153320312,13.703292846679688,1.0,True,False,0.9896098971366882
openai-community/gpt2,The capital of France is,0,1218, second,True,False,False,True,True,True,1.0,0.48407280445098877,0.2242792248725891,33.99312210083008,11.006876945495605,1.0,False,False,0.809229850769043
openai-community/gpt2,The capital of France is,0,1221, disc,True,False,False,True,True,True,1.0,0.7461546659469604,0.31447523832321167,32.57318878173828,12.426812171936035,1.0,True,False,0.9081707000732422
openai-community/gpt2,The capital of France is,0,1238,20,True,False,False,True,True,True,1.0,0.5653926134109497,0.27478042244911194,30.724891662597656,14.27510929107666,1.0,True,False,0.7463411092758179
openai-community/gpt2,The capital of France is,0,1250, belie,True,False,False,True,True,True,1.0,1.249743938446045,0.47189441323280334,30.58385467529297,14.416145324707031,1.0,True,False,1.0086029767990112
openai-community/gpt2,The capital of France is,0,1426, pos,True,False,False,True,True,True,1.0,1.1676390171051025,0.4987143874168396,32.10211181640625,12.897890090942383,1.0,True,False,1.0547430515289307
openai-community/gpt2,The capital of France is,0,1433,16,True,False,False,True,True,True,1.0,0.3703995943069458,0.1835952252149582,30.431486129760742,14.568513870239258,1.0,True,False,0.6564683318138123
openai-community/gpt2,The capital of France is,0,1449, bre,True,False,False,True,True,True,1.0,1.429476261138916,0.5711881518363953,32.018707275390625,12.981293678283691,1.0,True,False,1.0655158758163452
openai-community/gpt2,The capital of France is,0,1451, cap,True,False,False,True,True,True,1.0,0.6078476905822754,0.25775542855262756,33.08892059326172,11.911078453063965,1.0,True,False,0.9194138646125793
openai-community/gpt2,The capital of France is,0,1452,ten,True,False,False,True,True,True,1.0,1.516856074333191,0.5569823384284973,33.47361755371094,11.526381492614746,1.0,True,False,1.0474309921264648
openai-community/gpt2,The capital of France is,0,1459, current,True,False,False,True,True,True,1.0,0.6900056600570679,0.3126356899738312,33.64938735961914,11.350613594055176,1.0,True,False,0.909611165523529
openai-community/gpt2,The capital of France is,0,1524, school,True,False,False,True,True,True,1.0,0.38855886459350586,0.18137940764427185,30.28499984741211,14.71500015258789,1.0,True,False,0.7562199234962463
openai-community/gpt2,The capital of France is,0,1544,He,True,False,False,True,True,True,1.0,0.28681182861328125,0.14888083934783936,24.518966674804688,20.481033325195312,1.0,True,False,0.7391993999481201
openai-community/gpt2,The capital of France is,0,1591,ccess,True,False,False,True,True,True,1.0,1.3385142087936401,0.5106855630874634,30.00261878967285,14.997381210327148,1.0,True,False,1.0405815839767456
openai-community/gpt2,The capital of France is,0,1601,ury,True,False,False,True,True,True,1.0,1.3845503330230713,0.49298715591430664,33.095218658447266,11.904780387878418,1.0,True,False,1.100051760673523
openai-community/gpt2,The capital of France is,0,1708, following,True,False,False,True,True,True,1.0,0.8710129261016846,0.3957032859325409,32.036170959472656,12.963829040527344,1.0,True,False,0.9657298922538757
openai-community/gpt2,The capital of France is,0,1738, reason,True,False,False,True,True,True,1.0,0.811068058013916,0.3386053740978241,33.02196502685547,11.978034019470215,1.0,True,False,0.9211265444755554
openai-community/gpt2,The capital of France is,0,1743, official,True,False,False,True,True,True,1.0,0.5484952926635742,0.23532091081142426,34.748233795166016,10.251765251159668,1.0,True,False,0.8628377318382263
openai-community/gpt2,The capital of France is,0,1749,ories,True,False,False,True,True,True,1.0,1.272802472114563,0.4174001216888428,33.93004608154297,11.069953918457031,1.0,True,False,0.9916169047355652
openai-community/gpt2,The capital of France is,0,1766, Co,True,False,False,True,True,True,1.0,0.6813067197799683,0.30942052602767944,31.86730194091797,13.132698059082031,1.0,True,False,0.9414165616035461
openai-community/gpt2,The capital of France is,0,1777, fac,True,False,False,True,True,True,1.0,0.9228823184967041,0.3871113657951355,32.35655975341797,12.643438339233398,1.0,True,False,1.0046812295913696
openai-community/gpt2,The capital of France is,4,60,],True,False,False,True,True,True,1.0,0.5156315565109253,0.22694428265094757,31.670913696289062,13.329087257385254,1.0,True,False,0.7668952941894531
openai-community/gpt2,The capital of France is,4,74,k,True,False,False,True,True,True,1.0,0.8515298366546631,0.3675004839897156,33.106689453125,11.893312454223633,1.0,True,False,0.9606329798698425
openai-community/gpt2,The capital of France is,4,80,q,True,False,False,True,True,True,1.0,0.672523021697998,0.2880581021308899,31.30014419555664,13.699856758117676,1.0,True,False,0.9127616286277771
openai-community/gpt2,The capital of France is,4,81,r,True,False,False,True,True,True,1.0,1.0523736476898193,0.4440237283706665,33.75414276123047,11.245858192443848,1.0,True,False,1.0150047540664673
openai-community/gpt2,The capital of France is,4,264, s,True,False,False,True,True,True,1.0,0.6231751441955566,0.3160254657268524,29.39602279663086,15.60397720336914,1.0,False,False,0.9757677316665649
openai-community/gpt2,The capital of France is,4,268,en,True,False,False,True,True,True,1.0,1.0533570051193237,0.455546498298645,30.912134170532227,14.087865829467773,1.0,True,False,1.0493488311767578
openai-community/gpt2,The capital of France is,4,270,it,True,False,False,True,True,True,1.0,0.762630820274353,0.3294452428817749,31.603240966796875,13.396759986877441,1.0,True,False,0.9743526577949524
openai-community/gpt2,The capital of France is,4,324,ad,True,False,False,True,True,True,1.0,0.8729956150054932,0.3705960214138031,31.392337799072266,13.60766315460205,1.0,True,False,0.9878851175308228
openai-community/gpt2,The capital of France is,4,351, with,True,False,False,True,True,True,1.0,0.43760359287261963,0.23239527642726898,25.85049819946289,19.14950180053711,1.0,False,False,0.8268839120864868
openai-community/gpt2,The capital of France is,4,358,nd,True,False,False,True,True,True,1.0,1.1548413038253784,0.4579985737800598,32.784767150878906,12.215232849121094,1.0,True,False,1.03450608253479
openai-community/gpt2,The capital of France is,4,369, con,True,False,False,True,True,True,1.0,0.8203527927398682,0.39515209197998047,31.083782196044922,13.916216850280762,1.0,True,False,1.0088257789611816
openai-community/gpt2,The capital of France is,4,389, are,True,False,False,True,True,True,1.0,0.401538610458374,0.2159241884946823,24.3740234375,20.6259765625,1.0,False,False,0.7548561692237854
openai-community/gpt2,The capital of France is,4,397,ab,True,False,False,True,True,True,1.0,1.087051272392273,0.44306468963623047,34.017433166503906,10.982568740844727,1.0,True,False,1.0385578870773315
openai-community/gpt2,The capital of France is,4,415,ant,True,False,False,True,True,True,1.0,0.7382822036743164,0.29447758197784424,33.02206039428711,11.977938652038574,1.0,True,False,0.9193180203437805
openai-community/gpt2,The capital of France is,4,419,ort,True,False,False,True,True,True,1.0,0.9872562885284424,0.36391016840934753,34.24726104736328,10.752739906311035,1.0,True,False,0.9495251774787903
openai-community/gpt2,The capital of France is,4,451,ear,True,False,False,True,True,True,1.0,1.0381051301956177,0.4041292071342468,31.133752822875977,13.866247177124023,1.0,True,False,0.9889463782310486
openai-community/gpt2,The capital of France is,4,494,ie,True,False,False,True,True,True,1.0,0.9350041151046753,0.37920019030570984,33.884521484375,11.115477561950684,1.0,True,False,1.0416889190673828
openai-community/gpt2,The capital of France is,4,495,ure,True,False,False,True,True,True,1.0,0.8434706926345825,0.32571232318878174,33.44450759887695,11.55549144744873,1.0,True,False,0.9131715893745422
openai-community/gpt2,The capital of France is,4,527,ber,True,False,False,True,True,True,1.0,0.7515443563461304,0.2973974347114563,32.96238708496094,12.037613868713379,1.0,True,False,0.9879851341247559
openai-community/gpt2,The capital of France is,4,598, app,True,False,False,True,True,True,1.0,0.6225297451019287,0.29358699917793274,32.09283447265625,12.90716552734375,1.0,True,False,0.8752342462539673
openai-community/gpt2,The capital of France is,4,605,ical,True,False,False,True,True,True,1.0,0.7278833389282227,0.27728384733200073,33.70368194580078,11.296319961547852,1.0,True,False,0.9433349967002869
openai-community/gpt2,The capital of France is,4,608,ount,True,False,False,True,True,True,1.0,1.5139515399932861,0.5521441102027893,32.44294357299805,12.557056427001953,1.0,True,False,1.092942714691162
openai-community/gpt2,The capital of France is,4,683, him,True,False,False,True,True,True,1.0,0.7505288124084473,0.37704038619995117,24.37497329711914,20.62502670288086,1.0,True,False,0.9360624551773071
openai-community/gpt2,The capital of France is,4,694,ck,True,False,False,True,True,True,1.0,1.1696059703826904,0.46151843667030334,32.459800720214844,12.540200233459473,1.0,True,False,1.0268129110336304
openai-community/gpt2,The capital of France is,4,720, $,True,False,False,True,True,True,1.0,0.6844253540039062,0.30870941281318665,34.697105407714844,10.302896499633789,1.0,True,False,0.9296385049819946
openai-community/gpt2,The capital of France is,4,722,hing,True,False,False,True,True,True,1.0,1.0315858125686646,0.3877166211605072,31.69341278076172,13.306588172912598,1.0,True,False,1.0726412534713745
openai-community/gpt2,The capital of France is,4,777, these,True,False,False,True,True,True,1.0,0.45258498191833496,0.23578934371471405,21.929485321044922,23.070514678955078,1.0,False,False,0.7622984051704407
openai-community/gpt2,The capital of France is,4,806,pect,True,False,False,True,True,True,1.0,0.6849261522293091,0.26854053139686584,30.76252555847168,14.23747444152832,1.0,True,False,0.9268038868904114
openai-community/gpt2,The capital of France is,4,863,ited,True,False,False,True,True,True,1.0,0.6736922264099121,0.2848720848560333,28.87186050415039,16.12813949584961,1.0,True,False,0.9333724975585938
openai-community/gpt2,The capital of France is,4,882,erson,True,False,False,True,True,True,1.0,1.2549563646316528,0.4541579484939575,32.67640686035156,12.323594093322754,1.0,True,False,1.0931625366210938
openai-community/gpt2,The capital of France is,4,887, But,True,False,False,True,True,True,1.0,0.27952098846435547,0.15117928385734558,26.482086181640625,18.517913818359375,1.0,False,False,0.7292928099632263
openai-community/gpt2,The capital of France is,4,895, sm,True,False,False,True,True,True,1.0,0.8165241479873657,0.3854636549949646,32.07426452636719,12.925736427307129,1.0,True,False,1.0046800374984741
openai-community/gpt2,The capital of France is,4,926,tt,True,False,False,True,True,True,1.0,1.338158130645752,0.5074294805526733,33.039710998535156,11.96028995513916,1.0,True,False,1.0640013217926025
openai-community/gpt2,The capital of France is,4,976, same,True,False,False,True,True,True,1.0,0.4494842290878296,0.20309878885746002,32.112709045410156,12.887290000915527,1.0,True,False,0.944094181060791
openai-community/gpt2,The capital of France is,4,1001, Se,True,False,False,True,True,True,1.0,0.6560722589492798,0.31885024905204773,29.682537078857422,15.317463874816895,1.0,True,False,0.9554969668388367
openai-community/gpt2,The capital of France is,4,1051, sign,True,False,False,True,True,True,1.0,0.6731452941894531,0.2874830961227417,33.95819854736328,11.041799545288086,1.0,True,False,0.8742966055870056
openai-community/gpt2,The capital of France is,4,1076,ouse,True,False,False,True,True,True,1.0,1.006049394607544,0.3593079447746277,31.67160987854004,13.328390121459961,1.0,True,False,0.9705970883369446
openai-community/gpt2,The capital of France is,4,1079,ved,True,False,False,True,True,True,1.0,1.0732066631317139,0.41277173161506653,31.698814392089844,13.301185607910156,1.0,True,False,0.9947965741157532
openai-community/gpt2,The capital of France is,4,1103, real,True,False,False,True,True,True,1.0,0.6175283193588257,0.28281599283218384,32.90589904785156,12.094099998474121,1.0,True,False,0.9023763537406921
openai-community/gpt2,The capital of France is,4,1122,ton,True,False,False,True,True,True,1.0,1.0247347354888916,0.38008180260658264,33.882747650146484,11.117253303527832,1.0,True,False,1.0622682571411133
openai-community/gpt2,The capital of France is,4,1137,ER,True,False,False,True,True,True,1.0,0.7543140649795532,0.32173988223075867,31.95073890686035,13.049261093139648,1.0,True,False,0.9548360705375671
openai-community/gpt2,The capital of France is,4,1139, says,True,False,False,True,True,True,1.0,0.4164576530456543,0.2131664901971817,25.227375030517578,19.772624969482422,1.0,True,False,0.8089290857315063
openai-community/gpt2,The capital of France is,4,1148, Is,True,False,False,True,True,True,1.0,0.5233238935470581,0.2629423439502716,29.262813568115234,15.737186431884766,1.0,True,False,0.8344829678535461
openai-community/gpt2,The capital of France is,4,1184, poss,True,False,False,True,True,True,1.0,0.9552574157714844,0.40101954340934753,29.804407119750977,15.195592880249023,1.0,True,False,0.9896098971366882
openai-community/gpt2,The capital of France is,4,1218, second,True,False,False,True,True,True,1.0,0.4606212377548218,0.21856634318828583,32.90447998046875,12.095520973205566,1.0,False,False,0.809229850769043
openai-community/gpt2,The capital of France is,4,1221, disc,True,False,False,True,True,True,1.0,0.726177453994751,0.31969574093818665,30.658912658691406,14.34108829498291,1.0,True,False,0.9081707000732422
openai-community/gpt2,The capital of France is,4,1238,20,True,False,False,True,True,True,1.0,0.5362550020217896,0.2723039984703064,28.542638778686523,16.457361221313477,1.0,True,False,0.7463411092758179
openai-community/gpt2,The capital of France is,4,1250, belie,True,False,False,True,True,True,1.0,1.2595267295837402,0.49169275164604187,29.536914825439453,15.46308422088623,1.0,True,False,1.0086029767990112
openai-community/gpt2,The capital of France is,4,1426, pos,True,False,False,True,True,True,1.0,1.0919828414916992,0.4813012480735779,30.98986053466797,14.010138511657715,1.0,True,False,1.0547430515289307
openai-community/gpt2,The capital of France is,4,1433,16,True,False,False,True,True,True,1.0,0.36972296237945557,0.19145026803016663,28.301088333129883,16.698911666870117,1.0,True,False,0.6564683318138123
openai-community/gpt2,The capital of France is,4,1449, bre,True,False,False,True,True,True,1.0,1.435801386833191,0.5765101313591003,32.30669403076172,12.693305969238281,1.0,True,False,1.0655158758163452
openai-community/gpt2,The capital of France is,4,1451, cap,True,False,False,True,True,True,1.0,0.6040757894515991,0.2570817172527313,33.516273498535156,11.483726501464844,1.0,True,False,0.9194138646125793
openai-community/gpt2,The capital of France is,4,1452,ten,True,False,False,True,True,True,1.0,1.5263266563415527,0.5770354270935059,32.427276611328125,12.572725296020508,1.0,True,False,1.0474309921264648
openai-community/gpt2,The capital of France is,4,1459, current,True,False,False,True,True,True,1.0,0.723397970199585,0.3380632996559143,32.125606536865234,12.874394416809082,1.0,True,False,0.909611165523529
openai-community/gpt2,The capital of France is,4,1524, school,True,False,False,True,True,True,1.0,0.3980144262313843,0.1876257210969925,30.40439224243164,14.595608711242676,1.0,True,False,0.7562199234962463
openai-community/gpt2,The capital of France is,4,1544,He,True,False,False,True,True,True,1.0,0.25898194313049316,0.14230263233184814,21.084495544433594,23.915504455566406,1.0,True,False,0.7391993999481201
openai-community/gpt2,The capital of France is,4,1591,ccess,True,False,False,True,True,True,1.0,1.433567762374878,0.5657227039337158,29.040401458740234,15.95959758758545,1.0,True,False,1.0405815839767456
openai-community/gpt2,The capital of France is,4,1601,ury,True,False,False,True,True,True,1.0,1.4301538467407227,0.5146013498306274,33.037147521972656,11.962850570678711,1.0,True,False,1.100051760673523
openai-community/gpt2,The capital of France is,4,1708, following,True,False,False,True,True,True,1.0,0.8768422603607178,0.40429624915122986,31.786956787109375,13.213042259216309,1.0,True,False,0.9657298922538757
openai-community/gpt2,The capital of France is,4,1738, reason,True,False,False,True,True,True,1.0,0.8345139026641846,0.35988935828208923,31.656105041503906,13.343894958496094,1.0,True,False,0.9211265444755554
openai-community/gpt2,The capital of France is,4,1743, official,True,False,False,True,True,True,1.0,0.6012758016586304,0.26375308632850647,33.8773307800293,11.122669219970703,1.0,True,False,0.8628377318382263
openai-community/gpt2,The capital of France is,4,1749,ories,True,False,False,True,True,True,1.0,1.268276333808899,0.4273403584957123,33.01163101196289,11.98836898803711,1.0,True,False,0.9916169047355652
openai-community/gpt2,The capital of France is,4,1766, Co,True,False,False,True,True,True,1.0,0.704181432723999,0.3260798454284668,31.28883934020996,13.711160659790039,1.0,True,False,0.9414165616035461
openai-community/gpt2,The capital of France is,4,1777, fac,True,False,False,True,True,True,1.0,0.8869614601135254,0.38617491722106934,30.915159225463867,14.084840774536133,1.0,True,False,1.0046812295913696
openai-community/gpt2,The capital of France is,7,60,],True,False,False,True,True,True,1.0,0.5842803716659546,0.2635020911693573,28.397216796875,16.602783203125,1.0,True,False,0.7668952941894531
openai-community/gpt2,The capital of France is,7,74,k,True,False,False,True,True,True,1.0,0.869182825088501,0.3748455047607422,31.448699951171875,13.551300048828125,1.0,True,False,0.9606329798698425
openai-community/gpt2,The capital of France is,7,80,q,True,False,False,True,True,True,1.0,0.740612268447876,0.3249365985393524,28.527448654174805,16.472551345825195,1.0,True,False,0.9127616286277771
openai-community/gpt2,The capital of France is,7,81,r,True,False,False,True,True,True,1.0,1.1340676546096802,0.4844140112400055,31.145896911621094,13.854103088378906,1.0,True,False,1.0150047540664673
openai-community/gpt2,The capital of France is,7,264, s,True,False,False,True,True,True,1.0,0.6191654205322266,0.3087768852710724,28.562213897705078,16.437786102294922,1.0,False,False,0.9757677316665649
openai-community/gpt2,The capital of France is,7,268,en,True,False,False,True,True,True,1.0,1.0804606676101685,0.4618526101112366,30.076549530029297,14.92345142364502,1.0,True,False,1.0493488311767578
openai-community/gpt2,The capital of France is,7,270,it,True,False,False,True,True,True,1.0,0.7438971996307373,0.32300329208374023,29.58802032470703,15.411980628967285,1.0,True,False,0.9743526577949524
openai-community/gpt2,The capital of France is,7,324,ad,True,False,False,True,True,True,1.0,0.9360709190368652,0.39620158076286316,29.990297317504883,15.009702682495117,1.0,True,False,0.9878851175308228
openai-community/gpt2,The capital of France is,7,351, with,True,False,False,True,True,True,1.0,0.4173012971878052,0.21646040678024292,25.469879150390625,19.530120849609375,1.0,False,False,0.8268839120864868
openai-community/gpt2,The capital of France is,7,358,nd,True,False,False,True,True,True,1.0,1.1684929132461548,0.48238787055015564,29.217105865478516,15.782894134521484,1.0,True,False,1.03450608253479
openai-community/gpt2,The capital of France is,7,369, con,True,False,False,True,True,True,1.0,0.8352516889572144,0.40983983874320984,28.23945426940918,16.76054573059082,1.0,True,False,1.0088257789611816
openai-community/gpt2,The capital of France is,7,389, are,True,False,False,True,True,True,1.0,0.3898252248764038,0.20663729310035706,23.014379501342773,21.985620498657227,1.0,False,False,0.7548561692237854
openai-community/gpt2,The capital of France is,7,397,ab,True,False,False,True,True,True,1.0,1.1113675832748413,0.46846818923950195,30.19056510925293,14.80943489074707,1.0,True,False,1.0385578870773315
openai-community/gpt2,The capital of France is,7,415,ant,True,False,False,True,True,True,1.0,0.7161252498626709,0.29114633798599243,30.504554748535156,14.495444297790527,1.0,True,False,0.9193180203437805
openai-community/gpt2,The capital of France is,7,419,ort,True,False,False,True,True,True,1.0,1.0195536613464355,0.38732975721359253,31.353492736816406,13.646506309509277,1.0,True,False,0.9495251774787903
openai-community/gpt2,The capital of France is,7,451,ear,True,False,False,True,True,True,1.0,1.08522367477417,0.42818960547447205,29.258995056152344,15.74100399017334,1.0,True,False,0.9889463782310486
openai-community/gpt2,The capital of France is,7,494,ie,True,False,False,True,True,True,1.0,0.9581953287124634,0.3951098322868347,31.220203399658203,13.779797554016113,1.0,True,False,1.0416889190673828
openai-community/gpt2,The capital of France is,7,495,ure,True,False,False,True,True,True,1.0,0.8362650871276855,0.3327866494655609,30.42144012451172,14.578560829162598,1.0,True,False,0.9131715893745422
openai-community/gpt2,The capital of France is,7,527,ber,True,False,False,True,True,True,1.0,0.7972021102905273,0.32500967383384705,30.055641174316406,14.944357872009277,1.0,True,False,0.9879851341247559
openai-community/gpt2,The capital of France is,7,598, app,True,False,False,True,True,True,1.0,0.6890972852706909,0.3270191550254822,29.994674682617188,15.005324363708496,1.0,True,False,0.8752342462539673
openai-community/gpt2,The capital of France is,7,605,ical,True,False,False,True,True,True,1.0,0.8085037469863892,0.3177616000175476,30.732383728027344,14.267616271972656,1.0,True,False,0.9433349967002869
openai-community/gpt2,The capital of France is,7,608,ount,True,False,False,True,True,True,1.0,1.561281681060791,0.5850397348403931,30.107789993286133,14.892210006713867,1.0,True,False,1.092942714691162
openai-community/gpt2,The capital of France is,7,683, him,True,False,False,True,True,True,1.0,0.7402298450469971,0.37075552344322205,22.521102905273438,22.478897094726562,1.0,True,False,0.9360624551773071
openai-community/gpt2,The capital of France is,7,694,ck,True,False,False,True,True,True,1.0,1.230546474456787,0.48949241638183594,30.803096771240234,14.196903228759766,1.0,True,False,1.0268129110336304
